,alpha,avg_runs,candies,gamma,is_possible,map_layout,num_paths,std_runs,successes,walls
52,0.7,3376.64,"(array([11], dtype=int64),)",0.5252525252525253,True,010100000103110001000110101100000000,1,318.8540581520016,3.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
53,0.7,3295.46,"(array([11], dtype=int64),)",0.5353535353535354,True,010100000103110001000110101100000000,1,403.8444358908514,7.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
54,0.7,3352.34,"(array([11], dtype=int64),)",0.5454545454545455,True,010100000103110001000110101100000000,1,315.65554707623943,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
55,0.7,3425.38,"(array([11], dtype=int64),)",0.5555555555555556,True,010100000103110001000110101100000000,1,193.9256445135609,2.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
56,0.7,3283.96,"(array([11], dtype=int64),)",0.5656565656565657,True,010100000103110001000110101100000000,1,462.95049238552497,8.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
57,0.7,3207.18,"(array([11], dtype=int64),)",0.5757575757575758,True,010100000103110001000110101100000000,1,503.3358199055577,11.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
58,0.7,3408.26,"(array([11], dtype=int64),)",0.5858585858585859,True,010100000103110001000110101100000000,1,210.77284549960416,3.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
59,0.7,3223.6,"(array([11], dtype=int64),)",0.595959595959596,True,010100000103110001000110101100000000,1,519.911453999621,10.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
60,0.7,3319.14,"(array([11], dtype=int64),)",0.6060606060606061,True,010100000103110001000110101100000000,1,365.6860954425257,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
61,0.7,3406.84,"(array([11], dtype=int64),)",0.6161616161616162,True,010100000103110001000110101100000000,1,202.2045855068574,4.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
62,0.7,3306.0,"(array([11], dtype=int64),)",0.6262626262626263,True,010100000103110001000110101100000000,1,407.21856539209995,7.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
63,0.7,3378.04,"(array([11], dtype=int64),)",0.6363636363636365,True,010100000103110001000110101100000000,1,318.270699876693,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
64,0.7,3292.06,"(array([11], dtype=int64),)",0.6464646464646465,True,010100000103110001000110101100000000,1,409.7414994847361,9.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
65,0.7,3323.88,"(array([11], dtype=int64),)",0.6565656565656566,True,010100000103110001000110101100000000,1,362.3090746862408,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
66,0.7,3160.9,"(array([11], dtype=int64),)",0.6666666666666667,True,010100000103110001000110101100000000,1,577.9783127419229,12.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
67,0.7,3305.48,"(array([11], dtype=int64),)",0.6767676767676768,True,010100000103110001000110101100000000,1,396.6105515489975,7.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
68,0.7,3337.94,"(array([11], dtype=int64),)",0.686868686868687,True,010100000103110001000110101100000000,1,373.03632048367626,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
69,0.7,3346.86,"(array([11], dtype=int64),)",0.696969696969697,True,010100000103110001000110101100000000,1,355.3434400689001,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
70,0.7,3388.22,"(array([11], dtype=int64),)",0.7070707070707072,True,010100000103110001000110101100000000,1,300.0746767056494,3.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
71,0.7,3356.52,"(array([11], dtype=int64),)",0.7171717171717172,True,010100000103110001000110101100000000,1,348.1453857226891,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
72,0.7,3217.78,"(array([11], dtype=int64),)",0.7272727272727273,True,010100000103110001000110101100000000,1,510.2760935023313,9.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
73,0.7,3264.2,"(array([11], dtype=int64),)",0.7373737373737375,True,010100000103110001000110101100000000,1,491.7753552182134,9.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
74,0.7,3390.5,"(array([11], dtype=int64),)",0.7474747474747475,True,010100000103110001000110101100000000,1,238.67444354182538,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
75,0.7,3348.14,"(array([11], dtype=int64),)",0.7575757575757577,True,010100000103110001000110101100000000,1,394.24205813180305,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
76,0.7,3329.56,"(array([11], dtype=int64),)",0.7676767676767677,True,010100000103110001000110101100000000,1,385.9995419686402,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
77,0.7,3399.36,"(array([11], dtype=int64),)",0.7777777777777778,True,010100000103110001000110101100000000,1,289.33978364545726,4.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
78,0.7,3335.38,"(array([11], dtype=int64),)",0.787878787878788,True,010100000103110001000110101100000000,1,394.43939407721433,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
79,0.7,3309.5,"(array([11], dtype=int64),)",0.797979797979798,True,010100000103110001000110101100000000,1,441.5285834461909,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
80,0.7,3349.96,"(array([11], dtype=int64),)",0.8080808080808082,True,010100000103110001000110101100000000,1,379.0300230852433,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
81,0.7,3334.0,"(array([11], dtype=int64),)",0.8181818181818182,True,010100000103110001000110101100000000,1,401.98537286821767,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
82,0.7,3437.24,"(array([11], dtype=int64),)",0.8282828282828284,True,010100000103110001000110101100000000,1,123.20187660908417,2.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
83,0.7,3368.76,"(array([11], dtype=int64),)",0.8383838383838385,True,010100000103110001000110101100000000,1,318.7135114801379,4.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
84,0.7,3326.9,"(array([11], dtype=int64),)",0.8484848484848485,True,010100000103110001000110101100000000,1,414.99890361300953,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
